article_id,title,content,photo_url,publish_date,url,section_id,view_count
51," FTL Gym Luncurkan F-MBG, Program Proteksi Member dengan Jaminan Refund Penuh","Ntvnews.id , Jakarta - Di tengah kekhawatiran publik soal keamanan dana membership pasca munculnya pemberitaan penutupan beberapa gym ternama tanpa kejelasan refund, FTL Gym justru meluncurkan sebuah program proteksi khusus bagi para member-nya: F-MBG atau FTL Money Back Guarantee. Progra m ini dirancang sebagai bentuk komitmen FTL dalam menjaga kepercayaan dan kenyamanan member. Melalui F-MBG, FTL memberikan jaminan pengembalian dana jika terjadi penutupan perm anen di klub tempat member terdaftar (home club). Kami ingin menunjukkan bahwa FTL bukan hanya tempat untuk berlatih, tapi juga brand yang bertanggung jawab. F-MB G hadir untuk memastikan para member tidak merasa dirugikan jika hal tak terduga terjadi, ujar tim manajemen FTL. Melalui F-MBG, member mendapatkan refund untuk s isa dana membership yang belum terpakai dan sisa sesi personal training (PT) yang belum digunakan. Kebijakan ini hadir di tengah meningkatnya kekhawatiran publik terhadap prakt ik industri kebugaran yang dinilai kurang transparan. Dengan F-MBG, FTL ingin mematahkan stigma tersebut dan memberikan rasa aman kepada seluruh member, baik baru maupun lama. FTL Gym sendiri dikenal sebagai pelopor Group Reformer Pilates+ di Indonesia dan kini menjadi satu-satunya gym yang menghadirkan alat EXBODY dari Korea untuk anal isis postur dan program latihan berbasis teknologi. Dengan hadirnya F-MBG, FTL kembali membuktikan komitmennya dalam memberikan layanan kebugaran yang inovatif, aman, da n berintegritas.",https://assets.ntvnews.id/crop/0x0:2715x1730/750x500/photo/2025/08/01/2735115343.jpg,2025-05-24 13:05:00,https://www.ntvnews.id/hiburan/0148755/ftl-gym-luncurkan-f-mbg-program-proteksi-member-dengan-jaminan-refund-penuh,S002,44
52,"Mayat Pria Ditemukan Terkapar di Jalan Akses BKT, Gegerkan Warga","Ntvnews.id , Jakarta - Warga Cilincing digegerkan dengan adanya mayat laki-laki korban kecelakaan maut di jalan Akses BKT ( Titik Kenal Dekat Jembat an Sungai Kendal) Rorotan,Cilincing Jakarta Utara. Di lokasi kejadian ditemukan juga sebuah motor vario dengan nopol B 4333 UDW. Mayat ditemukan bersama motor matic yang hancur parah pada Senin 21 Juli 2025. Belum ada keterangan <span class=""cf0\",https://assets.ntvnews.id/crop/0x0:0x0/750x500/photo/2024/09/02/3723684637.jpg,2025-07-21 9:22:41,https://www.ntvnews.id/news/0156288/mayat-pria-ditemukan-terkapar-di-jalan-akses-bkt-gegerkan-warga,S001,343
53,"Heboh Blackmores Beracun Picu Kerusakan Saraf di Australia, Indonesia Aman?","Ntvnews.id , Jakarta - Isu mengejutkan datang dari Australia, di mana dua suplemen Blackmores didu ga memicu gangguan saraf serius akibat kandungan vitamin B6 yang terlalu tinggi. Masyarakat pun dibuat resah. Namun, bagaimana dampaknya terhadap konsumen di Indonesia? Badan Pengawas Obat dan Makanan (BPOM RI) segera angkat bicara. Lembaga tersebut memastikan bahwa produk Blackmores yang dipermasalahkan di Australia tidak terdaftar dan tidak beredar di Indonesia. Baca juga: Erika Carlina Spill Bukti Chat Rayuan DJ Panda Produk yang ini tidak terdaftar, jadi beda dengan produk di Indonesia. Ini khusus di Australia saja. Masyarakat diimbau untuk pakai yang sudah terdaftar di Indonesia, jelas BPOM dalam pernyataan resminya yang diterima Selasa, 22 Juli 2025. Dua produk yang menjadi sorotan di Negeri Kanggu ru adalah Blackmores Super Magnesium+ dan Blackmores Ashwagandha+. Keduanya kini sedang diperiksa karena diduga mengandung vitamin B6 dalam kadar berlebihan, hingga menimbulkan efek samping berbahaya. Salah satu penggugat dalam gugatan class action, Dominic Noonan-O'Keeffe, mengaku mulai mengonsumsi kedua produk tersebut sejak Mei 2023 tanpa m enyadari kandungan B6 yang tinggi. Kadar vitamin B6 dalam suplemen itu dilaporkan mencapai 29 kali lipat dari asupan harian yang direkomendasikan. Beberapa bulan setelah nya, Dominic mulai mengalami gejala yang mengkhawatirkan, mulai dari kelelahan ekstrem, nyeri saraf, gangguan penglihatan, hingga kesulitan berjalan. Dokter mendiagnosis nya mengalami neuropati, kerusakan sistem saraf yang diduga kuat berasal dari akumulasi vitamin B6 akibat konsumsi suplemen tersebut. Meski menghentikan konsumsi sejak Februari 2024, gejalanya diklaim masih berlangsung hingga kini. Baca juga: 8 Mantan Pacar Erika Carlina yang Ngaku Hamil 9 Bulan di Luar Nikah, Ada Jojo hingga DJ Panda Firma huku m Polaris Lawyers yang mewakili para penggugat menyampaikan keprihatinan mereka terhadap banyaknya produk yang beredar dengan kandungan vitamin B6 tinggi. Sangat mengkhawatirkan melihat begitu banyak produk di rak apotek mengandung vitamin B6 dalam dosis tinggi yang berpotensi toksik, tulis mereka dalam pernyataan resmi. S aat ini, mereka tengah menyelidiki dampak jangka panjang konsumsi vitamin B6 dosis tinggi lewat produk-produk suplemen tersebut. Pihak Blackmores sendiri menyatakan telah memat uhi regulasi Therapeutic Goods Administration (TGA) sebelum produk mereka dipasarkan. Di tengah kekhawatiran global, konsumen Indonesia bisa sedikit lega. Berda sarkan data dari laman Cek BPOM, sejumlah produk Blackmores yang resmi terdaftar dan beredar di Indonesia berada di bawah registrasi Kalbe Blackmores Nutrition. Ti dak ditemukan Blackmores Super Magnesium+ dan Ashwagandha+ dalam daftar produk yang beredar resmi di Indonesia. BPOM pun mengimbau masyarakat agar hanya mengonsumsi produk supl emen yang sudah mengantongi izin edar resmi di Indonesia.",https://assets.ntvnews.id/crop/0x0:0x0/750x500/photo/2024/07/12/1596578769.jpg,2025-07-22 9:26:11,https://www.ntvnews.id/news/0156475/heboh-blackmores-beracun-picu-kerusakan-saraf-di-australia-indonesia-aman,S001,293
54,VIDEO: Ngerinya Kebakaran Hanguskan Rumah di Patal Senayan Sore Tadi,"Ntvnews.id , Jakarta - Kebakaran terjadi di komplek perumahan Patal Senayan yang berlokasi di Jala n Masjid IV, Grogol Utara, Kebayoran Lama, Jakarta Selatan, pada Minggu (20/7) sekira pukul 15.50 WIB. Api berkobar begitu besar menghanguskan seluruh bangunan dan isiny a. Kebakaran sempat membuat warga panik. Belum diketahui penyebab kebakaran tersebut. Kerugian mencapai miliaran rupiah. View this post on Instagram &nb sp; A post shared by JAKARTA TERKINIID (@jakarta.terkini) ""Kebakaran terjadi di komplek perumahan Patal Senayan yang berlokasi di Jalan Masjid IV, Grogol Utara, Kebayoran Lama, Jakarta Selatan, pada Minggu (20/7) sekira pukul 1 5.50 WIB. Saat ini sudah dalam penanganan petugas Damkar."" tulis akun jakarta terkini. ""Td siang pas mau pergi lewatin kebakaran seberang rumah perkampungan 50 ru mahan angus karna akses susah lewat mobil pemadam, pas pulang ehh ini depan rumah kebakaran 1 rumah pemadam mya sigap .. smoga gak ada kebakaran lagi aamiin????,"" tulis viggy. ""tadi deket kampungnya ini dikompleknya ya Allah hari ini,"" tulis aulia",https://assets.ntvnews.id/crop/0x0:0x0/750x500/photo/2025/07/20/3583717480.jpg,2025-07-20 18:57:16,https://www.ntvnews.id/news/0156241/video-ngerinya-kebakaran-hanguskan-rumah-di-patal-senayan-sore-tadi,S001,243
55,"Viral Motovlog Pergoki Pasangan Mesum di Stadion Pakansari, Kini Terancam Dipolisikan","Ntvnews.id , Jakarta - Sebuah video viral yang memperlihatkan aksi seorang motovlogger memergoki p asangan muda-mudi bermesraan di kawasan Stadion Pakansari, Kabupaten Bogor, memancing perhatian publik. Namun, alih-alih menuai pujian, sang kreator konten kini justru terancam dipolisikan. Video yang diunggah oleh akun Instagram @bdg.stories itu memperlihatkan seorang pria mengendarai motor jenis supermoto, berkeliling di area gelap sekitar s tadion. Menggunakan sorot lampu dari motornya, ia menyisir sudut-sudut minim pencahayaan. Saat itu, ia kemudian menemukan beberapa pasangan yang diduga sedang berbuat me sum. Namun, belakangan terungkap bahwa adegan tersebut diduga kuat hanyalah konten rekayasa. Hal ini diungkap langsung oleh Pelaksana Harian (Plh) Kasatpol PP Kabupaten Bogor, Anwar Anggana. Kaitan dengan video itu, ini udah kejadian dua kali orang yang sama membuat konten, pertama orang yang bermain di mobil, kedua di motor, ini adalah hoax, kata Anwar dalam keterangan resminya yang dilansir pada Selasa, 22 Juli 2025. Menurut Anwar, video serupa sebelumnya juga pernah dibuat oleh kreator yang s ama. Dalam insiden sebelumnya, konten tersebut memperlihatkan adegan mesum di dalam mobil. Kini, motif serupa kembali dilakukan, namun berpindah ke sepeda motor. Satpol PP menilai aksi ini sebagai bentuk pelanggaran serius karena menyebarkan konten tidak senonoh yang dianggap mencemarkan nama baik daerah. Ia berharap terduga pelaku ditangkap u ntuk ada efek jera sebab Pakansari saat ini sudah bersih dan tertib. Kasus ini kini tengah didalami oleh pihak Pemerintah Kabupaten Bogor bersama instansi terkait. Satpo l PP telah berkoordinasi dengan Dinas Pemuda dan Olahraga (Dispora) untuk membawa kasus tersebut ke ranah hukum. Kami saat ini sedang memproses tupoksinya ada di Dispora, jadi Dispora nanti yang akan menyampaikan laporan pencemaran nama baiklah atau perbuatan tidak menyenangkan kepada Polres Bogor, jelas Anwar. Sementara i tu, Kepala Dispora Kabupaten Bogor, Asnan AP, membenarkan bahwa lokasi dalam video berada di jalur lambat dan area luar Stadion Pakansari. Ia menegaskan bahwa pihaknya tengah m engumpulkan data dan berencana melaporkannya ke kepolisian. Ini sedang kita dalami. Terus kita juga mau koordinasi ke pihak kepolisian kaitan rencana kita mau mel aporkannya, ujar Asnan.",https://assets.ntvnews.id/crop/0x0:0x0/750x500/photo/2025/07/22/1407264675.jpg,2025-07-22 10:19:33,https://www.ntvnews.id/news/0156485/viral-motovlog-pergoki-pasangan-mesum-di-stadion-pakansari-kini-terancam-dipolisikan,S001,195
56,"Kobaran Api Kepung Tambora Jakbar hingga 18 Unit Damkar Dikerahkan, Apa Penyebabnya?","Ntvnews.id , Jakarta - Kebakaran kembali terjadi di kawasan padat penduduk Tambora, Jakarta Barat. Api dilaporkan muncul di Jalan Garuda, RW 2, pada Senin pagi, 21 Juli 2025. Hingga saat ini, belum diketahui apakah ada korban jiwa dalam insiden tersebut. Penyebab kebakaran pun masih dalam penyelidikan. Informasi kebakaran pertama kali diterima oleh petugas Dinas Penanggulangan Kebakaran dan Penyelamatan (Gulkarmat) DKI Jakarta sekitar puku l 08.35 WIB. Hanya tujuh menit kemudian, pada pukul 08.42 WIB, proses pemadaman sudah mulai dilakukan. Objek rumah tinggal yang terbakar, ucap pihak Comman d Center Gulkarmat Jakarta. Merespons cepat laporan tersebut, sebanyak 18 unit mobil pemadam kebakaran dan 90 personel dikerahkan ke lokasi kejadian untuk menjinakkan ko baran api. 18 unit mobil Damkar dan 90 personel pemadam kebakaran dikerahkan ke lokasi, demikian keterangan yang disampaikan Command Center Gulkarmat Jakar ta. Hingga berita ini ditulis, proses pemadaman masih berlangsung. Kondisi lingkungan yang padat permukiman membuat penyebaran api berpotensi meluas ke rumah-rumah di se kitarnya. Petugas pemadam masih berjibaku di lapangan untuk mengendalikan api agar tidak menjalar lebih jauh. Masyarakat sekitar diimbau tetap waspada dan menjauhi area kebakaran demi keselamatan. Otoritas terkait juga telah bersiaga di sekitar lokasi untuk membantu proses evakuasi bila diperlukan.",https://assets.ntvnews.id/crop/0x0:0x0/750x500/photo/2025/07/21/448245900.jpg,2025-07-21 10:49:15,https://www.ntvnews.id/news/0156304/kobaran-api-kepung-tambora-jakbar-hingga-18-unit-damkar-dikerahkan-apa-penyebabnya,S001,174
57,Ucapan Romantis Justin Hubner untuk Jennifer Coppen,"Ntvnews.id , Jakarta - Pemain timnas Indonesia Justin Hubner atau yang dijuluki el preman mendadak romantis. Dia meng ucapkan doa untuk wanita spesial yang tengah berulang tahun ke 24. Wanita tersebut adalah Jennifer Coppen. Biasa disapa Mamari di media sosialnya. Hubungan antara Just in Hubner dan Jennifer Coppen memang belum terang-terangan, namun dalam beberapa kali kesempatan bersama, keduanya terlihat tengah menjalin asmara. Baca juga: Justin Hubner Minta Maaf Usai Dihujat Netizen Gegara Posting Lagi Tendang Kepala Pemain Arab Saudi Di momen ulang tahun Jennifer yang dirayakan di Belanda bersama anaknya dan keluarga Justin Hubner terlihat begitu intim dan penuh dengan kehangatan. Tak lupa, Jusa sapaan Justin Hubner menyematkan doa unt uk Jennifer. Selamat ulang tahun untuk orang yang sangat spesial. Aku menikmati setiap momen bers amamu dan kamu pantas mendapatkan semua kebahagiaan dan cinta, tulis Justin di instagram nya @justinhubner5 dikutip NTVnews. Tak hanya itu, mantan pemain klub Wolverhampton Wanderers U-21 ini juga berharap Jennifer kuat atas apapun yang disampaikan netizen terhadap hubungan ya saat ini. Tidak peduli apa yang orang lain katakan tentang kita, biarkan mereka semua berbicara. Kita menikmati waktu kita bersama, tulis dia lagi. Sebelumnya, Justin Hubner sempat berlibur ke Bali usai pertandingan melawan Jepang di putaran ketiga Kualifikasi Piala Dunia 2025 zona Asia Juni lalu. Justin menghabiskan waktu berlibur di Bali ditemani oleh Jennifer.",https://assets.ntvnews.id/crop/0x0:0x0/750x500/photo/2025/06/19/3974154472.jpg,2025-07-21 6:05:00,https://www.ntvnews.id/olahraga/0156243/ucapan-romantis-justin-hubner-untuk-jennifer-coppen,S004,171
58,Truk Terguling di MT Haryono Jaksel arah Cawang Bikin Macet Parah,"Ntvnews.id , Jakarta - Kecelakaan tunggal dialami sebuah truk di Jalan Raya MT Haryono pada pagi ini Selasa 22 Juli 2025. Truk tersebut terguling u sai menghantam separator. Belum diketahui kronologis kecelakaan yang dialami truk tersebut . Polisi masih meminta keterangan saksi . Kecelakaan tersebut <span class=""cf0\",https://assets.ntvnews.id/crop/0x0:0x0/750x500/photo/2025/07/22/3471497105.jpg,2025-07-22 6:57:12,https://www.ntvnews.id/news/0156464/truk-terguling-di-mt-haryono-jaksel-arah-cawang-bikin-macet-parah,S001,155
59,Pemotor Tewas Terlindas KRL di Tanah Abang Usai Terobos Palang Pintu,"Ntvnews.id , Jakarta - Seorang pengendara sepeda motor tewas seketika setelah terlindas kereta rel listrik (KRL) Commuter Line jurusan Tanah AbangPalmerah di kawasan Petamburan, Tanah Abang, Jakarta Pusat. Insiden nahas ini terjadi pada Senin, 21 Juli 2025 malam dan mengejutkan warga sekitar. Peristiwa tragis itu bermula ketika pengendara yang belakangan diketahui bernama Warnata (46), nekat menerobos palang pintu pelintasan yang su dah dalam posisi tertutup. Tanpa mengindahkan peringatan, korban memaksa melintasi rel tepat saat kereta melaju kencang. Korban datang dari Arah Tanah Abang menuju ke Pe tamburan. Ketika tiba di pintu perlintasan kereta swadaya, palang pintu sudah tertutup, tapi korban nekat menerobosnya. Tubuh korban beserta sepeda motornya terpental se jauh 50 meter akibat hantaman keras dari KRL. Motor berpelat B 6549 TPO tampak ringsek parah, sementara jenazah korban ditemukan tergeletak di pinggir rel tak jauh dari lokasi tabrakan. Tak lama setelah kejadian, aparat dari Polres Metro Jakarta Pusat tiba di lokasi untuk melakukan proses identifikasi dan mengamankan barang-barang milik korban . Korban yang merupakan warga Indramayu, Jawa Barat, kemudian dievakuasi ke Rumah Sakit Cipto Mangunkusumo (RSCM), Jakarta Pusat, guna proses autopsi lebih lanjut. Peris tiwa ini menambah daftar panjang kecelakaan yang melibatkan pelanggaran aturan keselamatan di pelintasan kereta. Meski palang pintu telah diturunkan sebagai sinyal bahaya, masi h banyak pengendara yang memilih bertindak ceroboh.",https://assets.ntvnews.id/crop/0x0:0x0/750x500/photo/2025/07/22/1971765318.jpg,2025-07-22 11:23:20,https://www.ntvnews.id/news/0156498/pemotor-tewas-terlindas-krl-di-tanah-abang-usai-terobos-palang-pintu,S001,118
60,Ngeri! 3 Mobil Tabrakan Beruntun Sampai Ringsek di Gerbang Tol Deltamas Pagi Ini,"Ntvnews.id , Jakarta - Kecelakaan beruntun yang melibatkan tiga mobil terjadi di pintu keluar gerb ang tol Deltamas pada Senin (21/7/2025) pagi ini. Insiden ini menyebabkan kemacetan signifikan dan menimbulkan kerusakan pada kendaraan-kendaraan yang terlibat. Petugas kepolisian dan tim evakuasi segera tiba di lokasi untuk menangani situasi serta memberikan pertolongan. Video kecelakaan yang libatkan 3 mobil diunggah akun info cikarang. Belum diinformasikan perihal kronologis kecelakaan beruntun tersebut. Nampak mobil ringsek usai mengalami tabrakan. Kecelakaan tersebut sempat membuat macet. &nbs p; <div style=""padding-top: 8px;\",https://assets.ntvnews.id/crop/0x0:0x0/750x500/photo/2025/07/21/1223099525.jpg,2025-07-21 9:53:01,https://www.ntvnews.id/news/0156296/ngeri-3-mobil-tabrakan-beruntun-sampai-ringsek-di-gerbang-tol-deltamas-pagi-ini,S001,107
61,"Erika Carlina Bongkar Sosok Ayah dari Anaknya, Sering Live dan Ngomong Jawa","Ntvnews.id , Jakarta - Aktris Erika Carlina kembali menjadi sorotan publik usai mengungkap detail mengejutkan soal kehamilannya yang kini sudah memasuki bulan ke-9. Setelah sebelumnya mengaku tengah hamil di luar nikah lewat podcast Deddy Corbuzier, kini Erika secara tersirat membongkar sik ap sang ayah dari calon bayinya. Tanpa menyebut nama secara langsung, Erika mengungkap bahwa pria tersebut kerap tampil di siaran langsung media sosial selama masa keham ilannya. Namun yang disesalkannya, bukan perhatian yang ia dapat, melainkan pencitraan. Dia suka live selama aku hamil ini. Dia gak pernah nanyain kondisi aku, di a selalu live untuk memperbaiki nama dia aja, ungkap Erika dalam pernyataan terbarunya. Baca Juga: Hamil di Luar Nikah, Erika Carlina: Aku Dapat Ancaman! Erika juga menegaskan bahwa selama ini ia memili h diam dan tidak pernah mengungkit pria tersebut, baik di dunia nyata maupun di media sosial. Aku gak pernah sama sekali nyenggol dia, sama sekali. Mau di sosmed atau real life aku gak pernah, lanjutnya. Sosok pria tersebut pun menjadi perbincangan warganet. Banyak yang berspekulasi, terlebih karena ciri-cirinya d isebut-sebut kerap tampil live dan berbicara dalam bahasa Jawa. Hal ini memperkuat dugaan publik yang mulai mengarah pada pria yang belakangan santer dikaitkan dengan Erika. Baca Juga: 8 Mantan Pacar Erika Carlina yang Ngaku Hamil 9 Bulan di Luar Nikah, Ada Jojo hingga DJ Panda Meski Erika belum menyebut identitas secara terang-terangan, keteran gannya tersebut dianggap sebagai sinyal kuat bahwa dirinya sudah tak ingin menutupi apa yang terjadi. Pernyataan Erika ini pun menuai simpati luas dari publik. Banyak ya ng memuji keberaniannya untuk bicara jujur dan tetap menjaga martabat meski harus menghadapi situasi berat sebagai calon ibu tunggal.",https://assets.ntvnews.id/crop/0x58:1080x832/750x500/photo/2025/07/18/1314561354.jpeg,2025-07-18 15:03:16,https://www.ntvnews.id/hiburan/0156022/erika-carlina-bongkar-sosok-ayah-dari-anaknya-sering-live-dan-ngomong-jawa,S002,119
62,"Blackmores Dituduh Beracun hingga Picu Efek Samping Serius, Manajemen Buka Suara","Ntvnews.id , Jakarta - Perusahaan suplemen ternama asal Australia, Blackmores, tengah menjadi soro tan publik setelah muncul laporan bahwa sejumlah produknya diduga mengandung vitamin B6 dalam kadar tinggi yang berpotensi menimbulkan efek toksik, bahkan menyebabkan gangguan saraf serius. Isu ini mencuat setelah Therapeutic Goods Administration (TGA), lembaga pengawas obat dan suplemen Australia, merilis laporan sementara yang menyoroti belu m adanya kesepakatan global mengenai batas aman konsumsi vitamin B6 untuk mencegah neuropati. Baca juga: Heboh Blackmores Beracun Picu Kerusakan Saraf di Australia, Indonesia Aman? ""Blackmo res berkomitmen terhadap standar kualitas tertinggi dan keamanan konsumen. Semua produk yang mengandung vitamin B6 kami formulasikan sesuai dengan ketentuan regulasi TGA, terma suk batas dosis harian dan label peringatan yang diwajibkan, demikian kata manajemen dilansir News.com.au , pada Selasa, 22 Juli 2025. Lebih lanjut, pihak perusahaan menyatakan siap mematuhi segala perubahan regulasi apabila rekomendasi TGA yang tengah difinalisasi saat ini diberlakukan. ""Kami akan memastikan kepatuhan p enuh terhadap keputusan akhir dari TGA, lanjutnya. Namun, kekhawatiran publik meningkat tajam seiring dengan kabar bahwa firma hukum Polaris tengah menyelidiki ke mungkinan gugatan class-action terhadap Blackmores. Langkah ini diambil menyusul laporan sejumlah konsumen yang mengalami gangguan kesehatan setelah mengonsumsi suplemen produk si perusahaan tersebut. Salah satu kasus yang mencuat adalah Dominic Noonan-OKeefie. Pria asal Australia ini melaporkan mengalami gejala kelelahan berat, sakit ke pala, kejang otot, hingga kehilangan sensasi tubuh sejak rutin mengonsumsi suplemen magnesium Blackmores pada Mei 2023. Setelah diperiksa, ia didiagnosis mengidap neurop ati yang diduga kuat terkait konsumsi vitamin B6 dalam jumlah berlebihan. Polaris menyebut, produk yang dikonsumsi Dominic mengandung hingga 29 kali lipat dari batas asupan har ian vitamin B6 yang direkomendasikan. ""Ini sangat mengkhawatirkan. Anda bisa dengan mudah menemukan produk vitamin di apotek yang kandungan B6-nya jauh di atas batas am an,"" ujar pendiri Polaris, Nick Mann. Mann juga mengungkap bahwa kasus Dominic bukan satu-satunya. Firma hukum yang dipimpinnya telah menerima banyak laporan serupa dar i masyarakat yang mengaku mengalami cedera saraf akibat konsumsi suplemen vitamin B6 dosis tinggi yang dijual bebas. Hingga kini, Blackmores belum memberikan tanggapan r esmi terkait potensi gugatan massal tersebut. Di sisi lain, TGA masih menyempurnakan rekomendasi untuk mengklasifikasikan ulang suplemen vitamin B6 dengan dosis di atas 50 mg p er hari sebagai obat yang hanya dapat diperoleh lewat apoteker. Kasus ini menambah panjang deretan kekhawatiran terhadap konsumsi suplemen tanpa pengawasan medis, serta mendorong urgensi regulasi yang lebih ketat demi melindungi konsumen.",https://assets.ntvnews.id/crop/0x0:0x0/750x500/photo/2025/04/24/3249958662.jpg,2025-07-22 11:28:15,https://www.ntvnews.id/news/0156500/blackmores-dituduh-beracun-hingga-picu-efek-samping-serius-manajemen-buka-suara,S001,96
63,"Gara-Gara Asyik Ngaca di Spion, Pemotor Wanita Tabrak Mobil dan Bikin Kecelakaan","Ntvnews.id , Jakarta - Sebuah video viral di media sosial menunjukkan momen ketika seorang pengend ara motor wanita mengalami kecelakaan setelah terlalu fokus bercermin di spion motornya. Kejadian ini langsung menyita perhatian warganet dan menuai beragam komentar. Da lam video berdurasi singkat tersebut, tampak jelas wanita berhijab itu mengendarai sepeda motor matik berwarna putih. Namun alih-alih memperhatikan kondisi jalan, ia justru sib uk bercermin di spion, tampaknya sedang memeriksa penampilannya. ""Pengendara motor matic ngaca di spion untuk menjaga kontrol kecantikannya,"" tulis keterangan video ya ng dikutip pada Senin, 21 Juli 2025. Karena kehilangan fokus, motor yang dikendarainya langsung menabrak bagian belakang sebuah mobil di depannya. Akibat benturan terseb ut, sang pengendara terjatuh ke aspal. Situasi semakin memburuk ketika motor lain dari arah belakang tidak sempat menghindar dan menabraknya. Pengendara motor yang menab rak pun turut terjatuh, menyebabkan kecelakaan beruntun yang cukup mengkhawatirkan. Kejadian ini memicu gelombang komentar dari para netizen yang menyaksikan videonya di berbagai platform media sosial. Beberapa warganet bahkan menyampaikan komentar sarkastik yang menyoroti kebiasaan sebagian pengendara wanita yang terlalu memprioritaskan penam pilan saat berkendara. ""Duh mbak bahaya banget,"" tulis salah satu netizen. ""Terus terusan ngaca juga ga bikin lu jadi cantik,"" tulis akun lain. ""Perem puan mah kebanyakan gitu. Spion motor keduanya diputer buat bisa ngaca sewajah-wajahnya,"" ungkap netizen. Peristiwa ini menjadi pengingat penting bagi semua pengendara agar senantiasa waspada dan fokus di jalan demi keselamatan diri sendiri dan orang lain.",https://assets.ntvnews.id/crop/0x0:0x0/750x500/photo/2025/07/21/4278776306.jpg,2025-07-21 9:07:31,https://www.ntvnews.id/news/0156285/gara-gara-asyik-ngaca-di-spion-pemotor-wanita-tabrak-mobil-dan-bikin-kecelakaan,S001,95
64,Hari Ini Puluhan Ribu Ojol Demo Depan Istana,"Ntvnews.id , Jakarta - Puluhan ribu pengemudi ojek online (ojol), taksi online, dan kurir dari berbagai wilayah Indonesia akan berunjuk rasa di depan Istana Merdeka, Jakarta hari ini. Aksi itu juga disertai gerakan 'off bid' atau mogok massal, sebagai bentuk protes terhadap kebi jakan pemerintah yang dinilai tak berpihak kepada nasib pengemudi. Menurut Ketua Umum Gabungan Aksi Roda Dua Indonesia (Garda Indonesia), Raden Igun Wicaksono, aksi bert ajuk ""Aksi 217"" itu melibatkan sekitar 50 ribu pengemudi dari berbagai platform transportasi online. ""Kami mengimbau masyarakat untuk menyesuaikan kebutuhan transport asi pada Senin, karena sebagian besar pengemudi dan kurir online akan melakukan mogok massal, ujar Igun, Minggu, 21 Juli 2025. Aksi demonstrasi ini merupakan akum ulasi kekecewaan para pengemudi atas respons pemerintah, terutama Kementerian Perhubungan, yang dinilai tidak tegas dan lamban menanggapi aspirasi mereka. Ia memandang, pemerin tah terlalu membiarkan dominasi aplikator dalam menetapkan aturan main yang dinilai merugikan mitra pengemudi. Salah satu contoh kebijakan yang dipersoalkan adalah kenai kan potongan tarif aplikator hingga 15 persen, yang dianggap kontra-produktif terhadap kesejahteraan pengemudi. ""Patut dipertanyakan, apakah pemerintah saat ini pro kep ada rakyat atau justru lebih condong berpihak kepada pebisnis aplikator, kata Igun. Adapun dalam aksi tersebut, massa membawa lima tuntutan pokok kepada Presiden Prabowo Subianto dan Menteri Perhubungan, antara lain: Mendesak Presiden untuk menerbitkan Undang-Undang atau Peraturan Pemerintah Pengganti Undang-Undang (Perppu) yang secara khusus mengatur transportasi online di Indonesia. Menuntut agar komisi dibagi 90 persen untuk pengemudi dan hanya 10 persen untuk aplikator, sebagai bentuk keadil an pendapatan. Meminta pemerintah untuk menyusun aturan resmi mengenai tarif pengantaran barang dan makanan demi melindungi standar pendapatan mitra. Menuntut aud it menyeluruh terhadap perusahaan aplikator guna memastikan praktik bisnis yang transparan dan adil terhadap mitra. Mendesak penghapusan sistem yang dinilai merugikan pe ngemudi, seperti argo goceng, slot, hub, multi-order, dan sistem keanggotaan berbayar (member). Igun memastikan aksi 217 bukan yang terakhir apabila pemerintah tetap tid ak merespons aspirasi mereka secara konkret.",https://assets.ntvnews.id/crop/0x0:0x0/750x500/photo/2025/05/20/1488116636.jpg,2025-07-21 8:16:00,https://www.ntvnews.id/news/0156280/hari-ini-puluhan-ribu-ojol-demo-depan-istana,S001,78
65,"Siswa SMPN 3 Blitar Dikeroyok Kakak Kelas Saat MPLS, Pelaku 20 Orang","Ntvnews.id , Jakarta - Perundungan terus saja terjadi. Beredar video memprihatinkan dan menyedihkan seo rang siswa SMP Negeri 3 Doko, Desa Sumberurip, Kecamatan Doko, Kabupaten Blitar, Jawa Timur, mengalami perundungan fisik berupa pengeroyokan yang diduga dilakukan kakak kelasny a. Pelaku diduga sebanyak 20 orang. Melansir akun Instagram @ info.negri , Senin 21 Juli 2025, dalam keterangan akun itu, korban berinisial WV (12) bermula hendak melakukan kegiatan Masa Pengenalan Lingkungan Sekolah (MPLS) bagi siswa baru pada Jumat lalu, 18 Juli 2025. Baca Juga: Wamen Imipas Pastikan Riza Chalid Masih Terlacak Berada di Malaysia Me nurut Kasat Reskrim Polres Blitar, AKP Momon Suwito Pratomo korban merupakan siswa baru di sekolah dan menjadi korban perundungan yang dilakukan sekitar 20 orang siswa lain. <div style=""display: flex; flex-direction: row; align-items: center;\",https://assets.ntvnews.id/crop/0x203:2715x1831/750x500/photo/2025/07/21/3629709784.jpg,2025-07-21 17:04:10,https://www.ntvnews.id/news/0156405/siswa-smpn-3-blitar-dikeroyok-kakak-kelas-saat-mpls-pelaku-20-orang,S001,74
